image,query_id,query_text
2544182005_3aa1332bf9.jpg,2544182005_3aa1332bf9.jpg#2,A young child is riding a purple bike .
2866254827_9a8f592017.jpg,2544182005_3aa1332bf9.jpg#2,A young child is riding a purple bike .
3181701312_70a379ab6e.jpg,2544182005_3aa1332bf9.jpg#2,A young child is riding a purple bike .
3549583146_3e8bb2f7e9.jpg,2544182005_3aa1332bf9.jpg#2,A young child is riding a purple bike .
1262583859_653f1469a9.jpg,279728508_6bd7281f3c.jpg#2,A boys jumps in the water while another boy looks on .
2533642917_a5eace85e6.jpg,279728508_6bd7281f3c.jpg#2,A boys jumps in the water while another boy looks on .
354642192_3b7666a2dd.jpg,279728508_6bd7281f3c.jpg#2,A boys jumps in the water while another boy looks on .
3631986552_944ea208fc.jpg,279728508_6bd7281f3c.jpg#2,A boys jumps in the water while another boy looks on .
1262583859_653f1469a9.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
1348304997_afe60a61df.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
2602085456_d1beebcb29.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
2991994607_06f24ec7a6.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
3053743109_a2d780c0d2.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
3358682439_be4b83544c.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
3584534971_b44f82c4b9.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
3729525173_7f984ed776.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
3737539561_d1dc161040.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
496110746_a93ca191ae.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
497791037_93499238d8.jpg,3074842262_62b1b2168c.jpg#2,A kid in a blue top leaps into a raked pile of leaves in front of trees .
1262583859_653f1469a9.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
1659358141_0433c9bf99.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
2612488996_9450de0e54.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
2905942129_2b4bf59bc0.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
3028969146_26929ae0e8.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
3192069971_83c5a90b4c.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
3310067561_b92017acab.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
3549583146_3e8bb2f7e9.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
3584534971_b44f82c4b9.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
754852108_72f80d421f.jpg,3192069971_83c5a90b4c.jpg#2,A little boy with a blue helmet rides his bike with his feet on the handlebars .
1262583859_653f1469a9.jpg,3502993968_4ee36afb0e.jpg#2,A cyclist in a helmet and yellow jersey .
2612488996_9450de0e54.jpg,3502993968_4ee36afb0e.jpg#2,A cyclist in a helmet and yellow jersey .
3149919755_f9272b10b3.jpg,3502993968_4ee36afb0e.jpg#2,A cyclist in a helmet and yellow jersey .
3584930205_a3f58a4b7c.jpg,3502993968_4ee36afb0e.jpg#2,A cyclist in a helmet and yellow jersey .
444057017_f1e0fcaef7.jpg,3502993968_4ee36afb0e.jpg#2,A cyclist in a helmet and yellow jersey .
1262583859_653f1469a9.jpg,3741827382_71e93298d0.jpg#2,A young boy jumps around on a blue mat with a half-smile on his face .
1343426964_cde3fb54e8.jpg,3741827382_71e93298d0.jpg#2,A young boy jumps around on a blue mat with a half-smile on his face .
3295391572_cbfde03a10.jpg,3741827382_71e93298d0.jpg#2,A young boy jumps around on a blue mat with a half-smile on his face .
1267711451_e2a754b4f8.jpg,1131800850_89c7ffd477.jpg#2,A furry dog attempts to dry itself by shaking the water off its coat .
1897025969_0c41688fa6.jpg,1131800850_89c7ffd477.jpg#2,A furry dog attempts to dry itself by shaking the water off its coat .
245252561_4f20f1c89e.jpg,1131800850_89c7ffd477.jpg#2,A furry dog attempts to dry itself by shaking the water off its coat .
2682382530_f9f8fd1e89.jpg,1131800850_89c7ffd477.jpg#2,A furry dog attempts to dry itself by shaking the water off its coat .
2922222717_12195af92d.jpg,1131800850_89c7ffd477.jpg#2,A furry dog attempts to dry itself by shaking the water off its coat .
3462454965_a481809cea.jpg,1131800850_89c7ffd477.jpg#2,A furry dog attempts to dry itself by shaking the water off its coat .
3657016761_d553e514d9.jpg,1131800850_89c7ffd477.jpg#2,A furry dog attempts to dry itself by shaking the water off its coat .
1267711451_e2a754b4f8.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike
2194286203_5dc620006a.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike
2289068031_fe26990183.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike
2358561039_e215a8d6cd.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike
3458559770_12cf9f134e.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike
3530843182_35af2c821c.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike
3609032038_005c789f64.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike
3613424631_3ae537624f.jpg,2902269566_419d9f1d8e.jpg#2,Man on a dirt bike
1267711451_e2a754b4f8.jpg,2921094201_2ed70a7963.jpg#2,A young girl falls asleep in her father 's arms while seated on an airplane .
2421446839_fe7d46c177.jpg,2921094201_2ed70a7963.jpg#2,A young girl falls asleep in her father 's arms while seated on an airplane .
1267711451_e2a754b4f8.jpg,3216926094_bc975e84b9.jpg#2,A dog running with a blue toy in its mouth .
2073964624_52da3a0fc4.jpg,3216926094_bc975e84b9.jpg#2,A dog running with a blue toy in its mouth .
2646046871_c3a5dbb971.jpg,3216926094_bc975e84b9.jpg#2,A dog running with a blue toy in its mouth .
2774430374_fee1d793e7.jpg,3216926094_bc975e84b9.jpg#2,A dog running with a blue toy in its mouth .
2918769188_565dd48060.jpg,3216926094_bc975e84b9.jpg#2,A dog running with a blue toy in its mouth .
3216926094_bc975e84b9.jpg,3216926094_bc975e84b9.jpg#2,A dog running with a blue toy in its mouth .
3364151356_eecd07a23e.jpg,3216926094_bc975e84b9.jpg#2,A dog running with a blue toy in its mouth .
3437654963_c4fdc17e8b.jpg,3216926094_bc975e84b9.jpg#2,A dog running with a blue toy in its mouth .
1267711451_e2a754b4f8.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
1386964743_9e80d96b05.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
1523984678_edd68464da.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
1554713437_61b64527dd.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
1764955991_5e53a28c87.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
2101457132_69c950bc45.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
2292406847_f366350600.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
246055693_ccb69ac5c6.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
2479162876_a5ce3306af.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
2484190118_e89363c465.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
2822290399_97c809d43b.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
317109978_cb557802e1.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
3247052319_da8aba1983.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
3263395801_5e4cee2b9e.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
3462454965_a481809cea.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
3582742297_1daa29968e.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
3593392955_a4125087f6.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
359837950_9e22ffe6c2.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
429851331_b248ca01cd.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
448252603_7d928c900e.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
460935487_75b2da7854.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
500446858_125702b296.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .
127488876_f2d2a89588.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .
136552115_6dc3e7231c.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .
197504190_fd1fc3d4b7.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .
224369028_b1ac40d1fa.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .
261490838_2f3ac98b12.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .
300550441_f44ec3701a.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .
3325497914_f9014d615b.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .
3437654963_c4fdc17e8b.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .
3456362961_d8f7e347a8.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .
127488876_f2d2a89588.jpg,241346971_c100650320.jpg#2,"The guy in the blue and white jersey is running , and the guy in the red and white jersey is falling ."
2588927489_f4da2f11ec.jpg,241346971_c100650320.jpg#2,"The guy in the blue and white jersey is running , and the guy in the red and white jersey is falling ."
2842865689_e37256d9ce.jpg,241346971_c100650320.jpg#2,"The guy in the blue and white jersey is running , and the guy in the red and white jersey is falling ."
2890113532_ab2003d74e.jpg,241346971_c100650320.jpg#2,"The guy in the blue and white jersey is running , and the guy in the red and white jersey is falling ."
3052196390_c59dd24ca8.jpg,241346971_c100650320.jpg#2,"The guy in the blue and white jersey is running , and the guy in the red and white jersey is falling ."
3677318686_b018862bb7.jpg,241346971_c100650320.jpg#2,"The guy in the blue and white jersey is running , and the guy in the red and white jersey is falling ."
512101751_05a6d93e19.jpg,241346971_c100650320.jpg#2,"The guy in the blue and white jersey is running , and the guy in the red and white jersey is falling ."
127488876_f2d2a89588.jpg,2646046871_c3a5dbb971.jpg#2,A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building .
1282392036_5a0328eb86.jpg,2646046871_c3a5dbb971.jpg#2,A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building .
2646046871_c3a5dbb971.jpg,2646046871_c3a5dbb971.jpg#2,A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building .
3347666612_659e6e2207.jpg,2646046871_c3a5dbb971.jpg#2,A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building .
127488876_f2d2a89588.jpg,2782433864_5a0c311d87.jpg#2,"Three small dogs , two of which are sniffing noses ."
3192069971_83c5a90b4c.jpg,2782433864_5a0c311d87.jpg#2,"Three small dogs , two of which are sniffing noses ."
127488876_f2d2a89588.jpg,3009644534_992e9ea2a7.jpg#2,A dog fetches a ball in a field .
1674612291_7154c5ab61.jpg,3009644534_992e9ea2a7.jpg#2,A dog fetches a ball in a field .
249394748_2e4acfbbb5.jpg,3009644534_992e9ea2a7.jpg#2,A dog fetches a ball in a field .
2890113532_ab2003d74e.jpg,3009644534_992e9ea2a7.jpg#2,A dog fetches a ball in a field .
3347798761_5c5260b000.jpg,3009644534_992e9ea2a7.jpg#2,A dog fetches a ball in a field .
127488876_f2d2a89588.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
127490019_7c5c08cb11.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
1415591512_a84644750c.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
1547883892_e29b3db42e.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
2216695423_1362cb25f3.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
2228022180_9597b2a458.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
2248487950_c62d0c81a9.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
2308978137_bfe776d541.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
2354540393_a149722680.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
2588927489_f4da2f11ec.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
2689001252_e0016c89f0.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
3058439373_9276a4702a.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
3072172967_630e9c69d0.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
3114944484_28b5bb9842.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
3150742439_b8a352e1e0.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
3315616181_15dd137e27.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
3358558292_6ab14193ed.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
3523471597_87e0bf3b21.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
3565598162_56044bc2f7.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
435827376_4384c3005a.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
624742559_ff467d8ebc.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
757046028_ff5999f91b.jpg,3254817653_632e840423.jpg#2,A group of five adults stand posing in front of buildings .
127488876_f2d2a89588.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
1917265421_aeccf1ca38.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
2206960564_325ed0c7ae.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
2646116932_232573f030.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
2718024196_3ff660416a.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
2945036454_280fa5b29f.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
3232470286_903a61ea16.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
3281078518_630a7a7f4f.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
3384314832_dffc944152.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
343218198_1ca90e0734.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
3452127051_fa54a902b3.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
3474406285_01f3d24b71.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
3514019869_7de4ece2a5.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
3542484764_77d8920ec9.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
3596131692_91b8a05606.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
537559285_29be110134.jpg,3514019869_7de4ece2a5.jpg#2,A dog jumps over an obstacle .
127490019_7c5c08cb11.jpg,2208067635_39a03834ca.jpg#2,A small child climbs a large rock while someone casting a shadow takes her picture .
3320356356_1497e53f80.jpg,2208067635_39a03834ca.jpg#2,A small child climbs a large rock while someone casting a shadow takes her picture .
3609645320_815c294b65.jpg,2208067635_39a03834ca.jpg#2,A small child climbs a large rock while someone casting a shadow takes her picture .
3686924335_3c51e8834a.jpg,2208067635_39a03834ca.jpg#2,A small child climbs a large rock while someone casting a shadow takes her picture .
127490019_7c5c08cb11.jpg,2553550034_5901aa9d6c.jpg#2,A boy climbs up some rocks .
1659358141_0433c9bf99.jpg,2553550034_5901aa9d6c.jpg#2,A boy climbs up some rocks .
189721896_1ffe76d89e.jpg,2553550034_5901aa9d6c.jpg#2,A boy climbs up some rocks .
2343525685_3eba3b6686.jpg,2553550034_5901aa9d6c.jpg#2,A boy climbs up some rocks .
3203453897_6317aac6ff.jpg,2553550034_5901aa9d6c.jpg#2,A boy climbs up some rocks .
416960865_048fd3f294.jpg,2553550034_5901aa9d6c.jpg#2,A boy climbs up some rocks .
127490019_7c5c08cb11.jpg,3295391572_cbfde03a10.jpg#2,A small boy is building with some wooden blocks .
2075321027_c8fcbaf581.jpg,3295391572_cbfde03a10.jpg#2,A small boy is building with some wooden blocks .
3187395715_f2940c2b72.jpg,3295391572_cbfde03a10.jpg#2,A small boy is building with some wooden blocks .
350443876_c9769f5734.jpg,3295391572_cbfde03a10.jpg#2,A small boy is building with some wooden blocks .
3569406219_f37ebf7b92.jpg,3295391572_cbfde03a10.jpg#2,A small boy is building with some wooden blocks .
421730441_6b2267fd31.jpg,3295391572_cbfde03a10.jpg#2,A small boy is building with some wooden blocks .
127490019_7c5c08cb11.jpg,3490736665_38710f4b91.jpg#2,A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .
2431470169_0eeba7d602.jpg,3490736665_38710f4b91.jpg#2,A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .
2480850054_de3433b54a.jpg,3490736665_38710f4b91.jpg#2,A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .
3384314832_dffc944152.jpg,3490736665_38710f4b91.jpg#2,A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .
3569406219_f37ebf7b92.jpg,3490736665_38710f4b91.jpg#2,A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .
468102269_135938e209.jpg,3490736665_38710f4b91.jpg#2,A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .
127490019_7c5c08cb11.jpg,3562050678_4196a7fff3.jpg#2,People are standing around a scenic lookout on a sunny day .
2354540393_a149722680.jpg,3562050678_4196a7fff3.jpg#2,People are standing around a scenic lookout on a sunny day .
2559503010_84f20b3bc9.jpg,3562050678_4196a7fff3.jpg#2,People are standing around a scenic lookout on a sunny day .
3416091866_a96003d652.jpg,3562050678_4196a7fff3.jpg#2,People are standing around a scenic lookout on a sunny day .
3692892751_f6574e2700.jpg,3562050678_4196a7fff3.jpg#2,People are standing around a scenic lookout on a sunny day .
410453140_5401bf659a.jpg,3562050678_4196a7fff3.jpg#2,People are standing around a scenic lookout on a sunny day .
96420612_feb18fc6c6.jpg,3562050678_4196a7fff3.jpg#2,People are standing around a scenic lookout on a sunny day .
127490019_7c5c08cb11.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
2128119486_4407061c40.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
2274992140_bb9e868bb8.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
2289068031_fe26990183.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
2445283938_ff477c7952.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
2876993733_cb26107d18.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
3167365436_c379bda282.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
3494394662_3edfd4a34c.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
3521374954_37371b49a4.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
3564312955_716e86c48b.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
3627011534_485f667b10.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
3741462565_cc35966b7a.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
771048251_602e5e8f45.jpg,700884207_d3ec546494.jpg#2,A woman holds a fat baby with sunglasses and a denim hat .
1282392036_5a0328eb86.jpg,2197275664_fabcf3424b.jpg#2,Little girl playing on a scooter in her house .
1282392036_5a0328eb86.jpg,2526041608_a9775ab8d7.jpg#2,The young football player is trying to avoid being tackled .
2078311270_f01c9eaf4c.jpg,2526041608_a9775ab8d7.jpg#2,The young football player is trying to avoid being tackled .
241345811_46b5f157d4.jpg,2526041608_a9775ab8d7.jpg#2,The young football player is trying to avoid being tackled .
241346508_0b3907a95b.jpg,2526041608_a9775ab8d7.jpg#2,The young football player is trying to avoid being tackled .
2458269558_277012780d.jpg,2526041608_a9775ab8d7.jpg#2,The young football player is trying to avoid being tackled .
2894217628_f1a4153dca.jpg,2526041608_a9775ab8d7.jpg#2,The young football player is trying to avoid being tackled .
3498997518_c2b16f0a0e.jpg,2526041608_a9775ab8d7.jpg#2,The young football player is trying to avoid being tackled .
1282392036_5a0328eb86.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
1339596997_8ac29c1841.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
1446053356_a924b4893f.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
1917265421_aeccf1ca38.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
2112921744_92bf706805.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
2300168895_a9b83e16fc.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
2370481277_a3085614c9.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
2723477522_d89f5ac62b.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
2945036454_280fa5b29f.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
3452127051_fa54a902b3.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
3474406285_01f3d24b71.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
3514019869_7de4ece2a5.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
3596131692_91b8a05606.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
537559285_29be110134.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
745880539_cd3f948837.jpg,2542662402_d781dd7f7c.jpg#2,A woman next to a dog which is running an obstacle course .
1282392036_5a0328eb86.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
1467533293_a2656cc000.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
154871781_ae77696b77.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
2447284966_d6bbdb4b6e.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
2542662402_d781dd7f7c.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
2588927489_f4da2f11ec.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
3155987659_b9ea318dd3.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
3290105461_7590f23371.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
343218198_1ca90e0734.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
3452127051_fa54a902b3.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
3767841911_6678052eb6.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
909191414_1cf5d85821.jpg,3155987659_b9ea318dd3.jpg#2,A dog jumps to catch a red Frisbee in the yard .
1282392036_5a0328eb86.jpg,3436063693_15c8d377a2.jpg#2,A gray dog sits on a lawn wearing a bright blue long sleeved jacket .
2358561039_e215a8d6cd.jpg,3436063693_15c8d377a2.jpg#2,A gray dog sits on a lawn wearing a bright blue long sleeved jacket .
2450453051_f1d4a78ab4.jpg,3436063693_15c8d377a2.jpg#2,A gray dog sits on a lawn wearing a bright blue long sleeved jacket .
1282392036_5a0328eb86.jpg,3727752439_907795603b.jpg#2,a woman wearing a black and white outfit while holding her sunglasses .
132489044_3be606baf7.jpg,3727752439_907795603b.jpg#2,a woman wearing a black and white outfit while holding her sunglasses .
2182488373_df73c7cc09.jpg,3727752439_907795603b.jpg#2,a woman wearing a black and white outfit while holding her sunglasses .
2431832075_00aa1a4457.jpg,3727752439_907795603b.jpg#2,a woman wearing a black and white outfit while holding her sunglasses .
2450453051_f1d4a78ab4.jpg,3727752439_907795603b.jpg#2,a woman wearing a black and white outfit while holding her sunglasses .
3422458549_f3f3878dbf.jpg,3727752439_907795603b.jpg#2,a woman wearing a black and white outfit while holding her sunglasses .
3503623999_bbd5dcfb18.jpg,3727752439_907795603b.jpg#2,a woman wearing a black and white outfit while holding her sunglasses .
3585598356_8ce815bbb9.jpg,3727752439_907795603b.jpg#2,a woman wearing a black and white outfit while holding her sunglasses .
1287073593_f3d2a62455.jpg,247637795_fdf26a03cf.jpg#2,A woman holding a black leash and a man looking down .
180506881_de0f59770f.jpg,247637795_fdf26a03cf.jpg#2,A woman holding a black leash and a man looking down .
2340206885_58754a799a.jpg,247637795_fdf26a03cf.jpg#2,A woman holding a black leash and a man looking down .
2443380641_7b38d18f5b.jpg,247637795_fdf26a03cf.jpg#2,A woman holding a black leash and a man looking down .
3203908917_53e53c03d1.jpg,247637795_fdf26a03cf.jpg#2,A woman holding a black leash and a man looking down .
3494394662_3edfd4a34c.jpg,247637795_fdf26a03cf.jpg#2,A woman holding a black leash and a man looking down .
405615014_03be7ef618.jpg,247637795_fdf26a03cf.jpg#2,A woman holding a black leash and a man looking down .
535830521_aa971319fc.jpg,247637795_fdf26a03cf.jpg#2,A woman holding a black leash and a man looking down .
1287073593_f3d2a62455.jpg,2708686056_1b8f356264.jpg#2,A woman walking into the waves .
1287073593_f3d2a62455.jpg,2933912528_52b05f84a1.jpg#2,Two black dogs run through sand .
2676764246_c58205a365.jpg,2933912528_52b05f84a1.jpg#2,Two black dogs run through sand .
2922222717_12195af92d.jpg,2933912528_52b05f84a1.jpg#2,Two black dogs run through sand .
2933912528_52b05f84a1.jpg,2933912528_52b05f84a1.jpg#2,Two black dogs run through sand .
3251648670_9339943ba2.jpg,2933912528_52b05f84a1.jpg#2,Two black dogs run through sand .
